phishing,url,url_len,host_len,path_len,query_len,is_https,count_dots,count_hyphen,count_at,count_qm,count_eq,count_slash,count_double_slash,count_digits,has_ip,has_shortener,has_keyword,subdomain_len,domain,suffix,domain_entropy_x,domain_age,days_to_expire,registration_length,num_subdomains,path_depth,has_www,has_double_https,has_port,has_fragment,url_ratio_digits,url_ratio_specials,contains_encoded_chars,has_repeat_chars,domain_entropy_y,domain_char_diversity,domain_has_digit,domain_starts_with_digit,tld_length,entropy_per_len
1,https://dub.sh/Aup729h,22,6,8,0,1,1,0,0,0,0,3,0,3,0,0,0,0,dub,sh,2.584962500721156,1160,300,1461,0,1,0,0,0,0,0.1363636363636363,0.1818181818181818,0,0,1.584962500721156,1.0,0,0,2,0.396240625180289
1,https://cq55435-wordpress-j8glv.tw1.ru/wp-content/plugins/vsndd-jvca/vsndd-jvca/pages/region.php,96,30,58,0,1,2,5,0,0,0,8,0,7,0,0,0,23,tw1,ru,4.323231428797621,7063,241,7305,1,6,0,0,0,0,0.0729166666666666,0.1666666666666666,0,0,1.584962500721156,1.0,1,0,2,0.396240625180289
1,https://buy-ledger.webflow.io/,30,21,1,0,1,2,1,0,0,0,3,0,0,0,0,0,10,webflow,io,3.6897037321995474,4559,919,5479,1,1,0,0,0,0,0.0,0.2,0,0,2.521640636343318,0.8571428571428571,0,0,2,0.3152050795429147
1,https://btmailappaccess.makeweb.co/,35,26,1,0,1,2,0,0,0,0,3,0,0,0,0,0,15,makeweb,co,3.6423714487439023,2279,277,2557,1,1,0,0,0,0,0.0,0.1428571428571428,0,0,2.521640636343318,0.8571428571428571,0,0,2,0.3152050795429147
1,https://hadipotonpoton.cloudaccess.host/payya/fastroderrct.html,63,31,24,0,1,2,0,0,0,0,4,0,0,0,0,0,14,cloudaccess,host,3.6066338100379287,3965,417,4383,1,2,0,0,0,0,0.0,0.1111111111111111,0,0,2.8453509366224368,0.7272727272727273,0,0,4,0.2371125780518697
1,https://ipfs.io/ipfs/Qmcucoytq5pBedBt3cRMqMfb1kRn6421a97oQzWGE2M5Ep/,68,7,53,0,1,1,0,0,0,0,5,0,11,0,0,0,0,ipfs,io,2.521640636343318,4185,197,4383,0,3,0,0,0,0,0.1617647058823529,0.088235294117647,0,0,2.0,1.0,0,0,2,0.4
1,https://rebrand.ly/642cb6,25,10,7,0,1,1,0,0,0,0,3,0,4,0,0,0,0,rebrand,ly,3.1219280948873624,4066,1047,5114,0,1,0,0,0,0,0.16,0.16,0,0,2.521640636343318,0.8571428571428571,0,0,2,0.3152050795429147
1,https://hm.ru/v56tBE,20,5,7,0,1,1,0,0,0,0,3,0,2,0,0,0,0,hm,ru,2.321928094887362,9586,304,9891,0,1,0,0,0,0,0.1,0.2,0,0,1.0,1.0,0,0,2,0.3333333333333333
1,https://urlz.fr/uxvk,20,7,5,0,1,1,0,0,0,0,3,0,0,0,0,0,0,urlz,fr,2.521640636343318,5283,560,5844,0,1,0,0,0,0,0.0,0.2,0,0,2.0,1.0,0,0,2,0.4
1,http://dzy.3e4.mytemp.website/il/,33,22,4,0,0,3,0,0,0,0,4,0,2,0,0,0,7,mytemp,website,3.6069367321753214,664,2988,3653,2,2,0,0,0,0,0.0606060606060606,0.2121212121212121,0,0,2.2516291673878226,0.8333333333333334,0,0,7,0.3216613096268318
1,https://mimosawedding.vn/wp-content/themes/mimosa/languages/Antaii/home,71,16,47,0,1,1,1,0,0,0,8,0,0,0,0,0,0,mimosawedding,vn,3.5,-1,-1,-1,0,6,0,0,0,0,0.0,0.1408450704225352,0,0,3.238901256602631,0.7692307692307693,0,0,2,0.2313500897573308
1,https://l.wl.co/l?u=https://qrco.de/bfEM48,42,7,2,24,1,2,0,0,1,1,6,1,2,0,0,0,1,wl,co,2.235926350629033,5667,1637,7304,1,1,0,1,0,0,0.0476190476190476,0.2619047619047619,0,0,1.0,1.0,0,0,2,0.3333333333333333
1,https://qr-codes.io/yEg1Xt,26,11,7,0,1,1,1,0,0,0,3,0,1,0,0,0,0,qr-codes,io,3.277613436819116,1851,339,2191,0,1,0,0,0,0,0.0384615384615384,0.1923076923076923,0,0,3.0,1.0,0,0,2,0.3333333333333333
1,https://estgde.godaddysites.com/,32,23,1,0,1,2,0,0,0,0,3,0,0,0,0,0,6,godaddysites,com,3.4144413036949723,4364,2575,6940,1,1,0,0,0,0,0.0,0.15625,0,0,3.0220552088742005,0.75,0,0,3,0.2324657852980154
1,https://fresdprodubajk.wuaze.com/,33,24,1,0,1,2,0,0,0,0,3,0,0,0,0,0,14,wuaze,com,4.001629167387823,806,654,1461,1,1,0,0,0,0,0.0,0.1515151515151515,0,0,2.321928094887362,1.0,0,0,3,0.3869880158145604
1,https://pay.kirvano.com/d84286b9-e2a9-4013-84fb-779f12175891,60,15,37,0,1,2,4,0,0,0,3,0,25,0,0,0,3,kirvano,com,3.506890595608519,1112,713,1826,1,1,0,0,0,0,0.4166666666666667,0.15,0,0,2.807354922057604,1.0,0,0,3,0.3509193652572004
1,https://icann-nsp.my.site.com/compliance/s/abuse-domain,55,21,26,0,1,3,2,0,0,0,5,0,0,0,0,0,12,site,com,3.558518613048906,11263,62,11325,2,3,0,0,0,0,0.0,0.1818181818181818,0,0,2.0,1.0,0,0,3,0.4
1,https://jj-booby.wpdevcloud.com/new/santa/pasos/primer-paso.php,63,23,32,0,1,2,2,0,0,0,6,0,0,0,0,0,8,wpdevcloud,com,3.740953260404839,3909,473,4383,1,4,0,0,0,0,0.0,0.1746031746031746,0,0,3.1219280948873624,0.9,0,0,3,0.2838116449897602
1,https://advertising-refund-center.surge.sh/,43,34,1,0,1,2,2,0,0,0,3,0,0,0,0,0,25,surge,sh,3.8192447389337594,4115,267,4383,1,1,0,0,0,0,0.0,0.1627906976744186,0,0,2.321928094887362,1.0,0,0,2,0.3869880158145604
1,https://link.edgepilot.com/s/189fa63a/bp451zwQrE_ijhCWBOPAIA?u=https://ch.ntc-sy.com/swiss?page=ch,98,18,34,37,1,2,1,0,2,2,8,1,8,0,0,0,4,edgepilot,com,3.614369445886757,6125,83,6209,1,3,0,1,0,0,0.0816326530612244,0.1836734693877551,0,0,2.94770277922009,0.8888888888888888,0,0,3,0.294770277922009
1,https://8273501.fls.doubleclick.net/activityi;src=8273501;type=fagh;cat=getre00;ord=7447231395727;npa=1;auiddc=20520959741709747309;u1=https:/app.getresponse.com/view.html?x=a62b&m=BtIa2N&u=ty9Dg&z=ECAShqp&o=pp_6;pscdl=noapi;gtm=45fe4340z876921498za201;gcd=13l3l3l2l1;dma_cps=sypham;dma=1;uaa=x86;uab=64;uafvl=Chromium;119.0.6045.105%7CNot?A_Brand;24.0.0.0;uamb=0;uam=;uap=Windows;uapv=10.0;uaw=0;epver=2;~oref=https:/app.getresponse.com/view.html?x=a62b&m=BtIa2N&u=ty9Dg&z=ECAShqp&o=pp_6,488,27,136,316,1,3,0,0,3,32,7,0,113,0,0,1,11,doubleclick,net,4.254525464966174,10881,77,10959,2,3,0,1,0,0,0.2315573770491803,0.1290983606557377,1,0,3.095795255000934,0.8181818181818182,0,0,3,0.2579829379167445
1,https://sp720021.sitebeat.crazydomains.com,42,34,0,0,1,3,0,0,0,0,2,0,6,0,0,0,17,crazydomains,com,4.197325708706504,8725,2597,11323,2,0,0,0,0,0,0.1428571428571428,0.119047619047619,0,0,3.4182958340544896,0.9166666666666666,0,0,3,0.2629458333888069
1,https://www-nomura.yqmh6.com/rmfIndex/,38,20,10,0,1,2,1,0,0,0,4,0,1,0,0,0,10,yqmh6,com,3.646439344671016,1004,91,1096,1,2,1,0,0,0,0.0263157894736842,0.1842105263157894,0,0,2.321928094887362,1.0,1,0,3,0.3869880158145604
1,https://www.abcsubmit.com/view/id_1i4mpnaja_1r2m?utm=abcsubmit,62,17,23,13,1,2,0,0,1,1,4,0,4,0,0,0,3,abcsubmit,com,3.3371753411230767,2610,311,2922,1,2,1,0,0,0,0.064516129032258,0.1612903225806451,0,0,2.94770277922009,0.8888888888888888,0,0,3,0.294770277922009
1,https://eysongcoo.editorx.io/my-site,36,20,8,0,1,2,1,0,0,0,3,0,0,0,0,0,9,editorx,io,3.441446071165522,2069,852,2922,1,1,0,0,0,0,0.0,0.1666666666666666,0,0,2.807354922057604,1.0,0,0,2,0.3509193652572004
1,https://monicalimitedplc.formstack.com/forms/linti_unlpupdate_,62,30,24,0,1,2,0,0,0,0,4,0,0,0,0,1,16,formstack,com,3.789898095464288,5720,123,5844,1,2,0,0,0,0,0.0,0.1290322580645161,0,0,3.169925001442312,1.0,0,0,3,0.3169925001442312
1,https://odesli.co/j8hfzdsk6cc5w,31,9,14,0,1,1,0,0,0,0,3,0,3,0,0,0,0,odesli,co,2.94770277922009,2248,308,2557,0,1,0,0,0,0,0.0967741935483871,0.1290322580645161,0,0,2.584962500721156,1.0,0,0,2,0.3692803572458794
1,https://qrto.org/UnhdXm,23,8,7,0,1,1,0,0,0,0,3,0,0,0,0,0,0,qrto,org,2.5,450,1740,2191,0,1,0,0,0,0,0.0,0.1739130434782608,0,0,2.0,1.0,0,0,3,0.4
1,https://www.clarocloud.com.pe/portal/pe/cld/productos/,54,21,25,0,1,3,0,0,0,0,7,0,0,0,0,0,3,clarocloud,com.pe,3.3913864699857186,-1,-1,-1,1,5,1,0,0,0,0.0,0.1851851851851851,0,0,2.721928094887362,0.7,0,0,6,0.2474480086261238
1,https://nistrqrastack.sa.com/ch.html?98596,42,20,8,5,1,2,0,0,1,0,3,0,5,0,0,0,13,sa,com,3.4464393446710155,9990,2597,12587,1,1,0,0,0,0,0.119047619047619,0.1666666666666666,0,0,1.0,1.0,0,0,3,0.3333333333333333
1,https://tribelio.page/adminbussines,35,13,14,0,1,1,0,0,0,0,3,0,0,0,0,0,0,tribelio,page,3.3927474104487847,-1,-1,-1,0,1,0,0,0,0,0.0,0.1142857142857142,0,0,2.75,0.875,0,0,4,0.3055555555555556
1,https://btwebmaile.glide.page/dl/c38ebd,39,21,10,0,1,2,0,0,0,0,4,0,2,0,0,0,10,glide,page,3.439936470397808,-1,-1,-1,1,2,0,0,0,0,0.0512820512820512,0.1538461538461538,0,0,2.321928094887362,1.0,0,0,4,0.3869880158145604
1,https://chatbot.page/7C-o-u,27,12,7,0,1,1,2,0,0,0,3,0,1,0,0,0,0,chatbot,page,3.2516291673878226,-1,-1,-1,0,1,0,0,0,0,0.037037037037037,0.2222222222222222,0,0,2.521640636343318,0.8571428571428571,0,0,4,0.3152050795429147
1,https://teams.live.com/l/invite/FAASBUlgkFBTU4z1gE,50,14,28,0,1,2,0,0,0,0,5,0,2,0,0,0,5,live,com,3.378783493486176,-1,-1,-1,1,3,0,0,0,0,0.04,0.14,0,0,2.0,1.0,0,0,3,0.4
1,https://xolm-zc1.maillist-manage.eu/click/1274d0ec9b4a6958/1274d0ec9aaab453,75,27,40,0,1,2,2,0,0,0,5,0,21,0,0,1,8,maillist-manage,eu,3.930270372293453,-1,-1,-1,1,3,0,0,0,0,0.28,0.12,0,0,3.1898980954642875,0.6666666666666666,0,0,2,0.1993686309665179
1,https://www.maison-orbey.de/wp-content/plugins/xleet/b/g/index2.php,67,19,40,0,1,2,2,0,0,0,8,0,1,0,0,0,3,maison-orbey,de,3.6818808028034025,-1,-1,-1,1,6,1,0,0,0,0.0149253731343283,0.1940298507462686,0,0,3.4182958340544896,0.9166666666666666,0,0,2,0.2629458333888069
1,https://document14022023-review.myportfolio.com/,48,39,1,0,1,2,1,0,0,0,3,0,8,0,0,0,23,myportfolio,com,4.31426624499232,10321,269,10591,1,1,0,0,0,0,0.1666666666666666,0.125,0,0,3.0271691184406184,0.8181818181818182,0,0,3,0.2522640932033849
1,https://2j.fr/ij0,17,5,4,0,1,1,0,0,0,0,3,0,2,0,0,0,0,2j,fr,2.321928094887362,5631,32,5663,0,1,0,0,0,0,0.1176470588235294,0.2352941176470588,0,0,1.0,1.0,1,1,2,0.3333333333333333
1,https://phantom-wallet.zendesk.com/agent/tickets/40390,54,26,20,0,1,2,1,0,0,0,5,0,5,0,0,0,14,zendesk,com,3.979097891134805,7472,562,8035,1,3,0,0,0,0,0.0925925925925925,0.1481481481481481,0,0,2.521640636343318,0.8571428571428571,0,0,3,0.3152050795429147
1,http://129.226.211.41/v3/signin/identifier?dsh=S-1912458901%3A1679410958152777&amp%3Bfollowup=https%3A%2F%2Faccounts.google.com%2F%3F&amp%3Bifkv=AWnogHfdH-g0j7oR_axegQtH2EVGtCmO5eywPSLNG5UyWdybfZ_dBz69jJziklfibbiNtsHSHyj8Vw&amp%3Bpassive=1209600&amp%3Bxrealip=107.178.231.245&continue=https%3A%2F%2Faccounts.google.com%2F%3F&xrealip=34.198.46.118&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=AWnogHebZOPWh4alEREoY1qH0sBW5TVIUhWq0BGdIUtKBIG9-3V8GDrxrjXeX0HWKq-pQh37GJv4,474,14,21,431,0,3,4,0,1,10,5,0,102,1,0,1,0,129.226.211.41,,2.3248629576173565,-1,-1,-1,0,3,0,1,0,0,0.2151898734177215,0.1054852320675105,1,0,2.3248629576173565,0.4285714285714285,1,1,0,0.1549908638411571
1,https://href.li/https://performancelocal.com/wp-admin/,54,7,39,0,1,1,1,0,0,0,7,1,0,0,0,0,0,href,li,2.807354922057604,-1,-1,-1,0,5,0,1,0,0,0.0,0.1851851851851851,0,0,2.0,1.0,0,0,2,0.4
1,https://msquarehrm.com/bnp/index.html,37,14,15,0,1,1,0,0,0,0,4,0,0,0,0,0,0,msquarehrm,com,3.3248629576173565,1660,165,1826,0,2,0,0,0,0,0.0,0.1621621621621621,0,0,2.9219280948873623,0.8,0,0,3,0.265629826807942
1,https://viva-prime.ibpfprimedigital.com.ua/cliente/acesso/home.php?hash=7742548567366fc77a6c03.78213395,103,34,24,36,1,3,1,0,1,1,5,0,26,0,0,0,10,ibpfprimedigital,com.ua,3.895423870280315,350,14,365,1,3,0,0,0,0,0.2524271844660194,0.1262135922330097,0,0,3.375,0.75,0,0,6,0.1985294117647058
1,https://fyu6t67futjgh.komi.io/,30,21,1,0,1,2,0,0,0,0,3,0,3,0,0,0,13,komi,io,3.725650756112093,2154,37,2192,1,1,0,0,0,0,0.1,0.1666666666666666,0,0,2.0,1.0,0,0,2,0.4
1,https://resume.io/r/zf28POahP,29,9,12,0,1,1,0,0,0,0,4,0,2,0,0,0,0,resume,io,2.94770277922009,5755,88,5844,0,2,0,0,0,0,0.0689655172413793,0.1724137931034483,0,0,2.2516291673878226,0.8333333333333334,0,0,2,0.3216613096268318
1,https://chondz.blogspot.fr/,27,18,1,0,1,2,0,0,0,0,3,0,0,0,0,0,6,blogspot,fr,3.794653473544342,6696,92,6788,1,1,0,0,0,0,0.0,0.1851851851851851,0,0,2.75,0.875,0,0,2,0.3055555555555556
1,https://leads.imagineautos.com/storage/mail/webmailbeta.aruba.it/service.client_mail/aruba.mailbox_user.myAccount_access/accedi/update_additional.htm,149,22,119,0,1,2,0,0,0,0,9,0,0,0,0,1,5,imagineautos,com,3.697845823084412,1707,118,1826,1,7,0,0,0,0,0.0,0.1409395973154362,0,0,3.2516291673878226,0.8333333333333334,0,0,3,0.250125320568294
1,https://e-mail-wvxvp.daftpage.com/,34,25,1,0,1,2,2,0,0,0,3,0,0,0,0,0,12,daftpage,com,3.973660689688186,1467,358,1826,1,1,0,0,0,0,0.0,0.2058823529411764,0,0,2.75,0.875,0,0,3,0.3055555555555556
1,https://loginmailaccount1.wixsite.com/my-site-2,47,29,10,0,1,2,2,0,0,0,3,0,2,0,0,1,17,wixsite,com,3.840402546702505,4923,189,5113,1,1,0,0,0,0,0.0425531914893617,0.1489361702127659,0,0,2.521640636343318,0.8571428571428571,0,0,3,0.3152050795429147
1,https://ipfs.best-practice.se/ipfs/bafybeicrq42t3uoi53hf2hhntwq74hfapj5rutrp6ejlidohaghypibnyy/link.html,104,21,75,0,1,2,1,0,0,0,5,0,10,0,0,0,4,best-practice,se,3.463280517810811,5620,223,5844,1,3,0,0,0,0,0.0961538461538461,0.0865384615384615,0,0,3.238901256602631,0.7692307692307693,0,0,2,0.2313500897573308
1,https://n2myfxr.duckdns.org/,28,19,1,0,1,2,0,0,0,0,3,0,1,0,0,0,7,duckdns,org,3.826874881864638,4584,1259,5844,1,1,0,0,0,0,0.0357142857142857,0.1785714285714285,0,0,2.521640636343318,0.8571428571428571,0,0,3,0.3152050795429147
1,https://cienciauneve.com,24,16,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,cienciauneve,com,3.1556390622295662,1512,1774,3287,0,0,0,0,0,0,0.0,0.125,0,0,2.688721875540867,0.5833333333333334,0,0,3,0.2068247596569897
1,http://43.134.233.26/InteractiveLogin?continue=https://accounts.google.com/?&amp;followup=https://accounts.google.com/?&amp;passive=1209600&amp;xrealip=107.178.200.216&amp;ifkv=ASKXGp1rfYjwi9Dqe_Dq-jUxWpshJeZl5SXzFyTj3ZjHUrIKsG3CZuCPK-EHyd6kWiVEHsaXJ_o4UA,255,13,17,217,0,3,2,0,3,5,9,2,36,1,0,1,0,43.134.233.26,,2.4116022179746714,-1,-1,-1,0,1,0,1,0,0,0.1411764705882353,0.1215686274509803,0,0,2.4116022179746714,0.4615384615384615,1,1,0,0.1722573012839051
1,http://www.otahuhumainstreet.co.nz/,35,27,1,0,0,3,0,0,0,0,3,0,0,0,0,0,3,otahuhumainstreet,co.nz,3.782122224145305,4847,-1,-1,1,1,1,0,0,0,0.0,0.1714285714285714,0,0,3.3371753411230767,0.6470588235294118,0,0,5,0.1853986300623931
1,http://43.159.37.67/v3/signin/identifier?dsh=S-1845242719%3A1679335283904644&amp%3Bfollowup=https%3A%2F%2Faccounts.google.com%2F%3F&amp%3Bifkv=AWnogHfOQe8MAypLcR9jS8ycwHP8v4X9tgIMrvkemQyfzMiHlwwGPHH4g5awKHWYW2LssdNvAXIBog&amp%3Bpassive=1209600&amp%3Bxrealip=107.178.237.10&continue=https%3A%2F%2Faccounts.google.com%2F%3F&xrealip=107.21.207.171&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=AWnogHdzPgh4oCs5DnBwu8_TsmD4l2vGVD6Wc91hwOdMAjOUovDGodX8-LjidW52Tkj0pbRk2yf6QQ,474,12,21,433,0,3,2,0,1,10,5,0,103,1,0,1,0,43.159.37.67,,2.8553885422075336,-1,-1,-1,0,3,0,1,0,0,0.2172995780590717,0.0991561181434599,1,0,2.8553885422075336,0.6666666666666666,1,1,0,0.2196452724775026
1,https://hrccu.weebly.com/,25,16,1,0,1,2,0,0,0,0,3,0,0,0,0,0,5,weebly,com,3.452819531114783,7156,148,7304,1,1,0,0,0,0,0.0,0.2,0,0,2.2516291673878226,0.8333333333333334,0,0,3,0.3216613096268318
1,https://clinicafatima.com/dejj/simple/auth/,43,17,18,0,1,1,0,0,0,0,6,0,0,0,0,0,0,clinicafatima,com,3.1307179879273743,3850,167,4018,0,4,0,0,0,0,0.0,0.1627906976744186,0,0,2.815072410115944,0.6153846153846154,0,0,3,0.2010766007225674
1,https://share-na2.hsforms.com/1hS21GH5MRa2cp5hU03GPuA415ldd,59,21,30,0,1,2,1,0,0,0,3,0,12,0,0,0,9,hsforms,com,3.594465636961452,4425,322,4748,1,1,0,0,0,0,0.2033898305084746,0.1016949152542373,0,0,2.521640636343318,0.8571428571428571,0,0,3,0.3152050795429147
1,http://newburycafe.co.za/Webmail/71/Webmail/webmail.php,55,17,31,0,0,2,0,0,0,0,6,0,2,0,0,0,0,newburycafe,co.za,3.616874605956222,2695,226,2922,0,4,0,0,0,0,0.0363636363636363,0.1636363636363636,0,0,3.277613436819116,0.9090909090909092,0,0,5,0.2731344530682596
1,https://zimbbra.webflow.io/,27,18,1,0,1,2,0,0,0,0,3,0,0,0,0,0,7,webflow,io,3.4613201402110083,4559,919,5479,1,1,0,0,0,0,0.0,0.1851851851851851,0,0,2.521640636343318,0.8571428571428571,0,0,2,0.3152050795429147
1,https://www.aktien-global.de/top-aktien/commerzbank/commerzbankdaswarzuviel-2881,80,20,52,0,1,2,3,0,0,0,5,0,4,0,0,0,3,aktien-global,de,3.684183719779189,-1,-1,-1,1,3,1,0,0,0,0.05,0.125,0,0,3.3927474104487847,0.8461538461538461,0,0,2,0.2423391007463417
1,https://docs.google.com/presentation/d/e/2PACX-1vQySAm81Bkr9Ry2tm7hz4AZLyh3-au-W0dH1KJ3HYyzVbIIX9mUNowJ0pX71SefKtw3vLGBrAqgJ4Im/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,190,15,108,58,1,2,3,0,1,4,7,0,22,0,0,0,4,google,com,2.9735572622751856,10273,1048,11322,1,5,0,0,0,0,0.1157894736842105,0.0947368421052631,0,0,1.9182958340544896,0.6666666666666666,0,0,3,0.2740422620077842
1,https://us7.campaign-archive.com/?u=1eeac0abff34756b0e5120bb6&id=c5eec698f3,75,24,1,41,1,2,1,0,1,2,3,0,19,0,0,0,3,campaign-archive,com,3.938721875540867,6875,2255,9131,1,1,0,0,0,0,0.2533333333333333,0.12,0,0,3.452819531114783,0.75,0,0,3,0.203107031242046
1,https://creditpro2025.webcindario.com/,38,29,1,0,1,2,0,0,0,0,3,0,4,0,0,0,13,webcindario,com,3.9262723741395074,9010,1581,10592,1,1,0,0,0,0,0.1052631578947368,0.131578947368421,0,0,3.277613436819116,0.9090909090909092,0,0,3,0.2731344530682596
1,https://34cab6b21242.godaddysites.com/,38,29,1,0,1,2,0,0,0,0,3,0,8,0,0,0,12,godaddysites,com,4.047299098426644,4364,2575,6940,1,1,0,0,0,0,0.2105263157894736,0.131578947368421,0,0,3.0220552088742005,0.75,0,0,3,0.2324657852980154
1,https://prezo.ai/public/new-prezo--354805d8-89da-4409-97b0-fe42798186e5,71,8,55,0,1,1,7,0,0,0,4,0,25,0,0,0,0,prezo,ai,3.0,1068,392,1461,0,2,0,0,0,0,0.352112676056338,0.1690140845070422,0,0,2.321928094887362,1.0,0,0,2,0.3869880158145604
1,https://u32934010.ct.sendgrid.net/ls/click?upn=u001.C7GiZ-2FSmbwgP-2BHbO4F36MZwbZgJMM3dB4QU8Go4EJJM-3DK3tx_YkPB9T2V-2B-2BTCxuM21z8zkIoDBDEgVIhKyIlX9UrqjA33BGozUgKH4vgyh1zyC1-2FLZfTOunIHWHscO-2ByadrfyOqio3ln6ETHtQft0c0LMO2Tlv-2FP2M3KX5mrFqwR30TrEY9-2BiGNMjpHwc-2BLn6CeBS00B-2Bn5ViF-2FDYh-2F7q6M4XMbK1zpJTINZfx-2Fq8CQEQ5GZNSMUt-2BYXbTZvvezIyTI0SpQ-3D-3D,351,25,9,308,1,3,17,0,1,1,4,0,70,0,0,1,12,sendgrid,net,3.973660689688186,6038,535,6574,2,2,0,0,0,0,0.1994301994301994,0.0797720797720797,0,0,2.75,0.875,0,0,3,0.3055555555555556
1,https://lajrecomstrts.gitbook.io/us/,36,24,4,0,1,2,0,0,0,0,4,0,0,0,0,0,13,gitbook,io,3.720175521464345,4233,1975,6209,1,2,0,0,0,0,0.0,0.1666666666666666,0,0,2.521640636343318,0.8571428571428571,0,0,2,0.3152050795429147
1,https://vbop.s3.us-east-2.amazonaws.com/news.html,49,31,10,0,1,4,2,0,0,0,3,0,2,0,0,0,17,amazonaws,com,3.897587036123537,7379,441,7821,3,1,0,0,0,0,0.0408163265306122,0.2040816326530612,0,0,2.6416041678685938,0.7777777777777778,0,0,3,0.2641604167868593
1,https://ppt.cc/ffFFox,21,6,7,0,1,1,0,0,0,0,3,0,0,0,0,0,0,ppt,cc,1.9182958340544896,6422,1977,8400,0,1,0,0,0,0,0.0,0.1904761904761904,0,0,0.9182958340544896,0.6666666666666666,0,0,2,0.2295739585136224
1,https://w22-fghkdjgkvdfhgvdfkgss.joy-hughes.workers.dev,55,47,0,0,1,3,2,0,0,0,2,0,2,0,0,0,35,workers,dev,3.966733735016133,-1,-1,-1,2,0,0,0,0,0,0.0363636363636363,0.1272727272727272,0,0,2.521640636343318,0.8571428571428571,0,0,3,0.3152050795429147
1,https://bancontrolx-ruleauthorize-fds1810c.netlify.app/,55,46,1,0,1,2,2,0,0,0,3,0,4,0,0,0,34,netlify,app,4.4521660318147465,-1,-1,-1,1,1,0,0,0,0,0.0727272727272727,0.1272727272727272,0,0,2.807354922057604,1.0,0,0,3,0.3509193652572004
1,https://entry5500-js2024r2.usercontent.dev/,43,34,1,0,1,2,1,0,0,0,3,0,9,0,0,0,18,usercontent,dev,3.9764499732851233,-1,-1,-1,1,1,0,0,0,0,0.2093023255813953,0.1395348837209302,0,0,2.913977073182752,0.7272727272727273,0,0,3,0.2428314227652293
1,https://b2aeadcc-e549-42d1-91a1-73849ee1978e-00-8de0n2lyp5jj.riker.replit.dev/,78,69,1,0,1,3,6,0,0,0,3,0,25,0,0,0,58,replit,dev,4.437172101235386,-1,-1,-1,2,1,0,0,0,0,0.3205128205128205,0.1538461538461538,0,0,2.584962500721156,1.0,0,0,3,0.3692803572458794
1,https://en-trezor-io-login-io.typedream.app/,44,35,1,0,1,2,4,0,0,0,3,0,0,0,0,1,21,typedream,app,3.807435516759526,-1,-1,-1,1,1,0,0,0,0,0.0,0.2045454545454545,0,0,2.94770277922009,0.8888888888888888,0,0,3,0.294770277922009
1,https://online.forms.app/zixcop2/untitled-form,46,16,22,0,1,2,1,0,0,0,4,0,1,0,0,0,6,forms,app,3.5,-1,-1,-1,1,2,0,0,0,0,0.0217391304347826,0.1521739130434782,0,0,2.321928094887362,1.0,0,0,3,0.3869880158145604
1,https://ipfs.io/ipfs/QmZpuvNGsBeuEgf5GmDf43dtQTcV38ea2hrvhh7zmBbBF3,67,7,52,0,1,1,0,0,0,0,4,0,8,0,0,0,0,ipfs,io,2.521640636343318,4185,197,4383,0,2,0,0,0,0,0.1194029850746268,0.0746268656716417,0,0,2.0,1.0,0,0,2,0.4
1,https://marykanebright.sellfy.store/,36,27,1,0,1,2,0,0,0,0,3,0,0,0,0,0,14,sellfy,store,3.9582291686698783,2997,655,3652,1,1,0,0,0,0,0.0,0.1388888888888889,0,0,2.2516291673878226,0.8333333333333334,0,0,5,0.3216613096268318
1,https://telegra.ph/PDF-09-20,28,10,10,0,1,1,2,0,0,0,3,0,4,0,0,0,0,telegra,ph,3.1219280948873624,-1,-1,-1,0,1,0,0,0,0,0.1428571428571428,0.2142857142857142,0,0,2.521640636343318,0.8571428571428571,0,0,2,0.3152050795429147
1,https://ln.run/azxbb,20,6,6,0,1,1,0,0,0,0,3,0,0,0,0,0,0,ln,run,2.2516291673878226,-1,-1,-1,0,1,0,0,0,0,0.0,0.2,0,0,1.0,1.0,0,0,3,0.3333333333333333
1,https://ddoxsecures24.surge.sh/,31,22,1,0,1,2,0,0,0,0,3,0,2,0,0,1,13,surge,sh,3.5160276412662306,4115,267,4383,1,1,0,0,0,0,0.064516129032258,0.1612903225806451,0,0,2.321928094887362,1.0,0,0,2,0.3869880158145604
1,https://forms.gle/pBdCdwSvWLFkZ1bc9,35,9,18,0,1,1,0,0,0,0,3,0,2,0,0,0,0,forms,gle,3.169925001442312,-1,-1,-1,0,1,0,0,0,0,0.0571428571428571,0.1142857142857142,0,0,2.321928094887362,1.0,0,0,3,0.3869880158145604
1,https://preview.webflow.com/preview/zelles-spectacular-site?utm_medium=preview_link&utm_source=designer&utm_content=zelles-spectacular-site&preview=f267d9d3a8220467d2ddd48569645329&workflow=sitePreview,201,19,32,141,1,2,4,0,1,5,4,0,24,0,0,0,7,webflow,com,3.5368867237421675,8249,1285,9535,1,2,0,0,0,0,0.1194029850746268,0.099502487562189,0,0,2.521640636343318,0.8571428571428571,0,0,3,0.3152050795429147
